ID,Mission,Type,Subtype,Weight (g),Weight (kg),Pristine (%),,Mission,Sample weight (kg),Weight diff,Lunar module (LM),LM mass (kg),LM mass diff,Command Module (CM),CM mass (kg),CM mass diff
71546,Apollo17,Basalt,Ilmenite,150.7,0.1507,97.88,,,,,,,,,,
71547,Apollo17,Basalt,Ilmenite,12.54,0.01254,95.85,,,,,,,,,,
71548,Apollo17,Basalt,Ilmenite,25.46,0.02546,98.35,,,,,,,,,,
71549,Apollo17,Basalt,Ilmenite,7.9,0.0079,94.81,,,,,,,,,,
71555,Apollo17,Basalt,Ilmenite,4.55,0.00455,92.3,,,,,,,,,,
71556,Apollo17,Basalt,Ilmenite,29.14,0.02914,98.18,,,,,,,,,,
71557,Apollo17,Basalt,Ilmenite,40.35,0.04035,95.07,,,,,,,,,,
71558,Apollo17,Basalt,Ilmenite,15.81,0.01581,95.52,,,,,,,,,,
71559,Apollo17,Basalt,Ilmenite,82.16,0.08216,98.58,,,,,,,,,,
71565,Apollo17,Basalt,Ilmenite,24.09,0.02409,97.14,,,,,,,,,,
71566,Apollo17,Basalt,Ilmenite,414.4,0.4144,45.06,,,,,,,,,,
71567,Apollo17,Basalt,Ilmenite,146,0.146,95.81,,,,,,,,,,
71568,Apollo17,Basalt,Ilmenite,10.02,0.01002,94.91,,,,,,,,,,
71569,Apollo17,Basalt,Ilmenite,289.6,0.2896,91.03,,,,,,,,,,
71575,Apollo17,Basalt,Ilmenite,2.11,0.00211,89.45,,,,,,,,,,
71576,Apollo17,Basalt,Ilmenite,23.54,0.02354,91.06,,,,,,,,,,
71577,Apollo17,Basalt,Ilmenite,234.7,0.2347,98.87,,,,,,,,,,
71578,Apollo17,Basalt,Ilmenite,353.9,0.3539,99.82,,,,,,,,,,
71579,Apollo17,Basalt,Ilmenite,7.94,0.00794,94.71,,,,,,,,,,
71585,Apollo17,Basalt,Ilmenite,13.86,0.01386,95.9,,,,,,,,,,
71586,Apollo17,Basalt,Ilmenite,26.92,0.02692,98.55,,,,,,,,,,
71587,Apollo17,Basalt,Ilmenite,41.27,0.04127,98.5,,,,,,,,,,
71588,Apollo17,Basalt,Ilmenite,48.98,0.04898,98.47,,,,,,,,,,
71589,Apollo17,Basalt,Ilmenite,6.86,0.00686,96.79,,,,,,,,,,
71595,Apollo17,Basalt,Ilmenite,25.21,0.02521,97.34,,,,,,,,,,
71596,Apollo17,Basalt,Ilmenite,61.05,0.06105,97.5,,,,,,,,,,
71597,Apollo17,Basalt,Ilmenite,12.35,0.01235,67.87,,,,,,,,,,
72010,Apollo17,Soil,Unsieved,76.92,0.07692,100,,,,,,,,,,
72130,Apollo17,Soil,Unsieved,79.91,0.07991,88.35,,,,,,,,,,
72131,Apollo17,Soil,<1mm,107.9,0.1079,96.06,,,,,,,,,,
72132,Apollo17,Soil,1-2mm,8.53,0.00853,100,,,,,,,,,,
72133,Apollo17,Soil,2-4mm,10.95,0.01095,100,,,,,,,,,,
72134,Apollo17,Soil,4-10mm,13.18,0.01318,96.13,,,,,,,,,,
72135,Apollo17,Breccia,Fragmental,336.9,0.3369,96.27,,,,,,,,,,
72140,Apollo17,Soil,Unsieved,115,0.115,99.65,,,,,,,,,,
72141,Apollo17,Soil,<1mm,225.9,0.2259,94.6,,,,,,,,,,
72142,Apollo17,Soil,1-2mm,5.32,0.00532,95.3,,,,,,,,,,
72143,Apollo17,Soil,2-4mm,1.88,0.00188,100,,,,,,,,,,
72144,Apollo17,Soil,4-10mm,2.73,0.00273,88.1,,,,,,,,,,
72145,Apollo17,Breccia,Regolith,1.25,0.00125,100,,,,,,,,,,
72150,Apollo17,Soil,Unsieved,53.29,0.05329,93.64,,,,,,,,,,
72155,Apollo17,Basalt,Ilmenite,238.5,0.2385,87.85,,,,,,,,,,
72160,Apollo17,Soil,Unsieved,80,0.08,96.48,,,,,,,,,,
72161,Apollo17,Soil,<1mm,162.5,0.1625,86.47,,,,,,,,,,
72162,Apollo17,Soil,1-2mm,4.02,0.00402,87.56,,,,,,,,,,
72163,Apollo17,Soil,2-4mm,2.54,0.00254,100,,,,,,,,,,
72164,Apollo17,Soil,4-10mm,0.95,0.00095,99.37,,,,,,,,,,
72210,Apollo17,Soil,Unsieved,1.83,0.00183,81.42,,,,,,,,,,
72215,Apollo17,Breccia,ImpactMelt,379.2,0.3792,86.03,,,,,,,,,,
72220,Apollo17,Soil,Unsieved,136.2,0.1362,99.93,,,,,,,,,,
72221,Apollo17,Soil,<1mm,225.8,0.2258,99.96,,,,,,,,,,
72222,Apollo17,Soil,1-2mm,11.13,0.01113,100,,,,,,,,,,
72223,Apollo17,Soil,2-4mm,7.92,0.00792,100,,,,,,,,,,
72224,Apollo17,Soil,4-10mm,7.51,0.00751,94.78,,,,,,,,,,
72230,Apollo17,Soil,Unsieved,1.66,0.00166,81.33,,,,,,,,,,
72235,Apollo17,Breccia,ImpactMelt,61.91,0.06191,75.94,,,,,,,,,,
72240,Apollo17,Soil,Unsieved,113.3,0.1133,99.65,,,,,,,,,,
72241,Apollo17,Soil,<1mm,186,0.186,99.83,,,,,,,,,,
72242,Apollo17,Soil,1-2mm,11.2,0.0112,100,,,,,,,,,,
72243,Apollo17,Soil,2-4mm,7.93,0.00793,100,,,,,,,,,,
72244,Apollo17,Soil,4-10mm,3.99,0.00399,92.53,,,,,,,,,,
72250,Apollo17,Soil,Unsieved,7.74,0.00774,63.95,,,,,,,,,,
72255,Apollo17,Breccia,ImpactMelt,461.2,0.4612,85.72,,,,,,,,,,
72260,Apollo17,Soil,Unsieved,100.6,0.1006,99.6,,,,,,,,,,
72261,Apollo17,Soil,<1mm,161.9,0.1619,98.7,,,,,,,,,,
72262,Apollo17,Soil,1-2mm,7.7,0.0077,100,,,,,,,,,,
72263,Apollo17,Soil,2-4mm,4.4,0.0044,100,,,,,,,,,,
72264,Apollo17,Soil,4-10mm,4.4,0.0044,94.64,,,,,,,,,,
72270,Apollo17,Soil,Unsieved,26.11,0.02611,61.28,,,,,,,,,,
72275,Apollo17,Breccia,Fragmental,3640,3.64,90.86,,,,,,,,,,
72310,Apollo17,Soil,Unsieved,1.09,0.00109,85.32,,,,,,,,,,
72315,Apollo17,Breccia,ImpactMelt,131.4,0.1314,86.58,,,,,,,,,,
72320,Apollo17,Soil,Unsieved,26.17,0.02617,98.2,,,,,,,,,,
72321,Apollo17,Soil,<1mm,77.3,0.0773,90.1,,,,,,,,,,
72322,Apollo17,Soil,1-2mm,1.38,0.00138,92.75,,,,,,,,,,
72323,Apollo17,Soil,2-4mm,0.5,0.0005,100,,,,,,,,,,
72324,Apollo17,Soil,4-10mm,0.96,0.00096,87.92,,,,,,,,,,
72330,Apollo17,Soil,Unsieved,0.36,0.00036,72.22,,,,,,,,,,
72335,Apollo17,Breccia,ImpactMelt,108.9,0.1089,98.37,,,,,,,,,,
72350,Apollo17,Soil,Unsieved,1.7,0.0017,0,,,,,,,,,,
72355,Apollo17,Breccia,ImpactMelt,367.4,0.3674,98.78,,,,,,,,,,
72370,Apollo17,Soil,Unsieved,0.02,0.00002,0,,,,,,,,,,
72375,Apollo17,Breccia,ImpactMelt,18.2,0.0182,98.51,,,,,,,,,,
72390,Apollo17,Soil,Unsieved,20.63,0.02063,59.04,,,,,,,,,,
72395,Apollo17,Breccia,ImpactMelt,536.4,0.5364,85.21,,,,,,,,,,
72410,Apollo17,Soil,Unsieved,52,0.052,98.06,,,,,,,,,,
72415,Apollo17,Crustal,Cataclasite,32.34,0.03234,58.89,,,,,,,,,,
72416,Apollo17,Crustal,Cataclasite,11.53,0.01153,64.61,,,,,,,,,,
72417,Apollo17,Crustal,Cataclasite,11.32,0.01132,2.76,,,,,,,,,,
72418,Apollo17,Crustal,Cataclasite,3.55,0.00355,88.25,,,,,,,,,,
72430,Apollo17,Soil,Unsieved,1.45,0.00145,0,,,,,,,,,,
72431,Apollo17,Soil,<1mm,72,0.072,99.86,,,,,,,,,,
72432,Apollo17,Soil,1-2mm,3.62,0.00362,100,,,,,,,,,,
72433,Apollo17,Soil,2-4mm,2.33,0.00233,100,,,,,,,,,,
72434,Apollo17,Soil,4-10mm,1.47,0.00147,97.96,,,,,,,,,,
72435,Apollo17,Breccia,ImpactMelt,160.6,0.1606,74.34,,,,,,,,,,
72440,Apollo17,Soil,Unsieved,161.6,0.1616,99.69,,,,,,,,,,
72441,Apollo17,Soil,<1mm,267.3,0.2673,95.33,,,,,,,,,,
72442,Apollo17,Soil,1-2mm,10.6,0.0106,92.83,,,,,,,,,,
72443,Apollo17,Soil,2-4mm,7.98,0.00798,74.62,,,,,,,,,,
72444,Apollo17,Soil,4-10mm,2.91,0.00291,86.56,,,,,,,,,,
72460,Apollo17,Soil,Unsieved,0.51,0.00051,0,,,,,,,,,,
72461,Apollo17,Soil,<1mm,113.7,0.1137,90.96,,,,,,,,,,
72462,Apollo17,Soil,1-2mm,5.14,0.00514,95.14,,,,,,,,,,
72463,Apollo17,Soil,2-4mm,3.9,0.0039,100,,,,,,,,,,
72464,Apollo17,Soil,4-10mm,1.76,0.00176,75.17,,,,,,,,,,
72500,Apollo17,Soil,Unsieved,325.5,0.3255,96.04,,,,,,,,,,
72501,Apollo17,Soil,<1mm,687.2,0.6872,86.87,,,,,,,,,,
72502,Apollo17,Soil,1-2mm,24.13,0.02413,86.2,,,,,,,,,,
72503,Apollo17,Soil,2-4mm,12.94,0.01294,44.56,,,,,,,,,,
72504,Apollo17,Soil,4-10mm,7.96,0.00796,93.35,,,,,,,,,,
72505,Apollo17,Breccia,ImpactMelt,3.1,0.0031,100,,,,,,,,,,
72530,Apollo17,Soil,Unsieved,18.14,0.01814,78.83,,,,,,,,,,
72535,Apollo17,Breccia,ImpactMelt,221.4,0.2214,95.26,,,,,,,,,,
72536,Apollo17,Breccia,ImpactMelt,52.3,0.0523,98.49,,,,,,,,,,
72537,Apollo17,Breccia,ImpactMelt,5.19,0.00519,100,,,,,,,,,,
72538,Apollo17,Breccia,ImpactMelt,11.09,0.01109,100,,,,,,,,,,
72539,Apollo17,Breccia,ImpactMelt,11.22,0.01122,67.59,,,,,,,,,,
72545,Apollo17,Breccia,ImpactMelt,4.06,0.00406,100,,,,,,,,,,
72546,Apollo17,Breccia,ImpactMelt,4.86,0.00486,100,,,,,,,,,,
72547,Apollo17,Breccia,ImpactMelt,5.05,0.00505,100,,,,,,,,,,
72548,Apollo17,Breccia,ImpactMelt,29.3,0.0293,97.2,,,,,,,,,,
72549,Apollo17,Breccia,ImpactMelt,21,0.021,78.51,,,,,,,,,,
72555,Apollo17,Breccia,ImpactMelt,10.48,0.01048,100,,,,,,,,,,
72556,Apollo17,Breccia,ImpactMelt,3.86,0.00386,100,,,,,,,,,,
72557,Apollo17,Breccia,ImpactMelt,4.56,0.00456,100,,,,,,,,,,
72558,Apollo17,Breccia,ImpactMelt,5.71,0.00571,90.6,,,,,,,,,,
72559,Apollo17,Crustal,Cataclasite,27.8,0.0278,95.41,,,,,,,,,,
72700,Apollo17,Soil,Unsieved,295.2,0.2952,99.86,,,,,,,,,,
72701,Apollo17,Soil,<1mm,557.3,0.5573,87.47,,,,,,,,,,
72702,Apollo17,Soil,1-2mm,17.7,0.0177,87.74,,,,,,,,,,
72703,Apollo17,Soil,2-4mm,8.05,0.00805,81.12,,,,,,,,,,
72704,Apollo17,Soil,4-10mm,4.76,0.00476,90.02,,,,,,,,,,
72705,Apollo17,Breccia,ImpactMelt,2.4,0.0024,86.19,,,,,,,,,,
72730,Apollo17,Soil,Unsieved,1.98,0.00198,45.45,,,,,,,,,,
72735,Apollo17,Breccia,Unclassified,0,0,96.07,,,,,,,,,,
72736,Apollo17,Breccia,ImpactMelt,28.7,0.0287,87.49,,,,,,,,,,
72737,Apollo17,Breccia,ImpactMelt,3.33,0.00333,100,,,,,,,,,,
72738,Apollo17,Breccia,ImpactMelt,23.75,0.02375,95.24,,,,,,,,,,
73001,Apollo17,Core,Unsieved,809,0.809,100,,,,,,,,,,
73002,Apollo17,Core,Unsieved,429.7,0.4297,100,,,,,,,,,,
73010,Apollo17,Soil,Unsieved,34.56,0.03456,100,,,,,,,,,,
73120,Apollo17,Soil,Unsieved,100.2,0.1002,99.8,,,,,,,,,,
73121,Apollo17,Soil,<1mm,179.7,0.1797,89.48,,,,,,,,,,
73122,Apollo17,Soil,1-2mm,5.25,0.00525,98.48,,,,,,,,,,
73123,Apollo17,Soil,2-4mm,2.03,0.00203,100,,,,,,,,,,
73124,Apollo17,Soil,4-10mm,0.5,0.0005,92,,,,,,,,,,
73130,Apollo17,Soil,Unsieved,77.2,0.0772,99.22,,,,,,,,,,
73131,Apollo17,Soil,<1mm,132.3,0.1323,97.12,,,,,,,,,,
73132,Apollo17,Soil,1-2mm,10.38,0.01038,100,,,,,,,,,,
73133,Apollo17,Soil,2-4mm,8.58,0.00858,100,,,,,,,,,,
73134,Apollo17,Soil,4-10mm,9.61,0.00961,98.96,,,,,,,,,,
73140,Apollo17,Soil,Unsieved,121.6,0.1216,99.92,,,,,,,,,,
73141,Apollo17,Soil,<1mm,191.4,0.1914,91.9,,,,,,,,,,
73142,Apollo17,Soil,1-2mm,11.69,0.01169,93.58,,,,,,,,,,
73143,Apollo17,Soil,2-4mm,7.84,0.00784,93.62,,,,,,,,,,
73144,Apollo17,Soil,4-10mm,4.47,0.00447,93.51,,,,,,,,,,
73145,Apollo17,Breccia,ImpactMelt,5.6,0.0056,100,,,,,,,,,,
73146,Apollo17,Crustal,Cataclasite,3.01,0.00301,90.03,,,,,,,,,,
73150,Apollo17,Soil,Unsieved,52.56,0.05256,97.98,,,,,,,,,,
73151,Apollo17,Soil,<1mm,101.2,0.1012,98.52,,,,,,,,,,
73152,Apollo17,Soil,1-2mm,3.57,0.00357,100,,,,,,,,,,
73153,Apollo17,Soil,2-4mm,1.31,0.00131,100,,,,,,,,,,
73154,Apollo17,Soil,4-10mm,0.31,0.00031,100,,,,,,,,,,
73155,Apollo17,Breccia,ImpactMelt,79.3,0.0793,93.4,,,,,,,,,,
73156,Apollo17,Breccia,ImpactMelt,3.2,0.0032,100,,,,,,,,,,
73210,Apollo17,Soil,Unsieved,37.89,0.03789,73.9,,,,,,,,,,
73211,Apollo17,Soil,<1mm,51.95,0.05195,97.09,,,,,,,,,,
73212,Apollo17,Soil,1-2mm,3.47,0.00347,100,,,,,,,,,,
73213,Apollo17,Soil,2-4mm,2.8,0.0028,100,,,,,,,,,,
73214,Apollo17,Soil,4-10mm,2.47,0.00247,92.43,,,,,,,,,,
73215,Apollo17,Breccia,ImpactMelt,1062,1.062,84.4,,,,,,,,,,
73216,Apollo17,Breccia,ImpactMelt,162.2,0.1622,94.09,,,,,,,,,,
73217,Apollo17,Breccia,ImpactMelt,138.8,0.1388,89.25,,,,,,,,,,
73218,Apollo17,Breccia,ImpactMelt,39.67,0.03967,93.47,,,,,,,,,,
73219,Apollo17,Basalt,Ilmenite,2.9,0.0029,88.89,,,,,,,,,,
73220,Apollo17,Soil,Unsieved,20.8,0.0208,99.04,,,,,,,,,,
73221,Apollo17,Soil,<1mm,48.11,0.04811,77.57,,,,,,,,,,
73222,Apollo17,Soil,1-2mm,2.71,0.00271,90.41,,,,,,,,,,
73223,Apollo17,Soil,2-4mm,2.61,0.00261,100,,,,,,,,,,
73224,Apollo17,Soil,4-10mm,1.65,0.00165,87.21,,,,,,,,,,
73225,Apollo17,Breccia,ImpactMelt,3.66,0.00366,95.66,,,,,,,,,,
73230,Apollo17,Soil,Unsieved,21.34,0.02134,86.13,,,,,,,,,,
73235,Apollo17,Breccia,ImpactMelt,878.3,0.8783,88.5,,,,,,,,,,
73240,Apollo17,Soil,Unsieved,114.7,0.1147,99.39,,,,,,,,,,
73241,Apollo17,Soil,<1mm,192.7,0.1927,89.61,,,,,,,,,,
73242,Apollo17,Soil,1-2mm,14.94,0.01494,91.63,,,,,,,,,,
73243,Apollo17,Soil,2-4mm,14.38,0.01438,65.17,,,,,,,,,,
73244,Apollo17,Soil,4-10mm,22.25,0.02225,88.59,,,,,,,,,,
73245,Apollo17,Breccia,ImpactMelt,1.6,0.0016,81.56,,,,,,,,,,
73250,Apollo17,Soil,Unsieved,15.25,0.01525,83.41,,,,,,,,,,
73255,Apollo17,Breccia,ImpactMelt,394.1,0.3941,81.55,,,,,,,,,,
73260,Apollo17,Soil,Unsieved,103.5,0.1035,99,,,,,,,,,,
73261,Apollo17,Soil,<1mm,194.8,0.1948,93.7,,,,,,,,,,
73262,Apollo17,Soil,1-2mm,12.01,0.01201,95.84,,,,,,,,,,
73263,Apollo17,Soil,2-4mm,9.47,0.00947,85.53,,,,,,,,,,
73264,Apollo17,Soil,4-10mm,6.45,0.00645,94.57,,,,,,,,,,
73270,Apollo17,Soil,Unsieved,22.43,0.02243,90.37,,,,,,,,,,
73275,Apollo17,Breccia,ImpactMelt,429.6,0.4296,90.39,,,,,,,,,,
73280,Apollo17,Soil,Unsieved,53.54,0.05354,99.38,,,,,,,,,,
73281,Apollo17,Soil,<1mm,95.75,0.09575,91.79,,,,,,,,,,
73282,Apollo17,Soil,1-2mm,5.38,0.00538,95.17,,,,,,,,,,
73283,Apollo17,Soil,2-4mm,4.74,0.00474,100,,,,,,,,,,
73284,Apollo17,Soil,4-10mm,7.14,0.00714,94.68,,,,,,,,,,
73285,Apollo17,Breccia,Regolith,2.6,0.0026,100,,,,,,,,,,
74001,Apollo17,Core,Unsieved,1072,1.072,74.72,,,,,,,,,,
74002,Apollo17,Core,Unsieved,909.6,0.9096,74.55,,,,,,,,,,
74010,Apollo17,Soil,Unsieved,22.52,0.02252,37.83,,,,,,,,,,
74110,Apollo17,Soil,Unsieved,92.12,0.09212,97.11,,,,,,,,,,
74111,Apollo17,Soil,<1mm,116.8,0.1168,98.86,,,,,,,,,,
74112,Apollo17,Soil,1-2mm,11.12,0.01112,100,,,,,,,,,,
74113,Apollo17,Soil,2-4mm,12.11,0.01211,100,,,,,,,,,,
74114,Apollo17,Soil,4-10mm,13.26,0.01326,56.85,,,,,,,,,,
74115,Apollo17,Breccia,Regolith,15.36,0.01536,81.81,,,,,,,,,,
74116,Apollo17,Breccia,Regolith,12.68,0.01268,89.11,,,,,,,,,,
74117,Apollo17,Breccia,Regolith,3.69,0.00369,80.05,,,,,,,,,,
74118,Apollo17,Breccia,Regolith,3.59,0.00359,60.45,,,,,,,,,,
74119,Apollo17,Breccia,Regolith,1.79,0.00179,100,,,,,,,,,,
74120,Apollo17,Soil,Unsieved,124.1,0.1241,100.2,,,,,,,,,,
74121,Apollo17,Soil,<1mm,252,0.252,92.46,,,,,,,,,,
74122,Apollo17,Soil,1-2mm,6.65,0.00665,96.24,,,,,,,,,,
74123,Apollo17,Soil,2-4mm,2.73,0.00273,100,,,,,,,,,,
74124,Apollo17,Soil,4-10mm,0.39,0.00039,100,,,,,,,,,,
74220,Apollo17,Soil,Unsieved,1171,1.171,85.9,,,,,,,,,,
74221,Apollo17,Soil,<1mm,7.77,0.00777,78.4,,,,,,,,,,
74222,Apollo17,Soil,1-2mm,0.08,0.00008,100,,,,,,,,,,
74223,Apollo17,Soil,2-4mm,0.17,0.00017,100,,,,,,,,,,
74224,Apollo17,Soil,4-10mm,0.98,0.00098,100,,,,,,,,,,
74230,Apollo17,Soil,Unsieved,0.7,0.0007,88.57,,,,,,,,,,
74235,Apollo17,Basalt,Ilmenite,59.04,0.05904,75.7,,,,,,,,,,
74240,Apollo17,Soil,Unsieved,544.9,0.5449,93.76,,,,,,,,,,
74241,Apollo17,Soil,<1mm,307.3,0.3073,81.21,,,,,,,,,,
74242,Apollo17,Soil,1-2mm,22.5,0.0225,90.62,,,,,,,,,,
74243,Apollo17,Soil,2-4mm,27.67,0.02767,92.81,,,,,,,,,,
74244,Apollo17,Soil,4-10mm,21.95,0.02195,96.96,,,,,,,,,,
74245,Apollo17,Basalt,Ilmenite,64.34,0.06434,92.57,,,,,,,,,,
74246,Apollo17,Breccia,Regolith,28.81,0.02881,80.75,,,,,,,,,,
74247,Apollo17,Basalt,Ilmenite,7.76,0.00776,86.78,,,,,,,,,,
74248,Apollo17,Basalt,Ilmenite,5.68,0.00568,91.69,,,,,,,,,,
74249,Apollo17,Basalt,Ilmenite,4.18,0.00418,94.74,,,,,,,,,,
74250,Apollo17,Soil,Unsieved,22.56,0.02256,86.13,,,,,,,,,,
74255,Apollo17,Basalt,Ilmenite,737.3,0.7373,58.22,,,,,,,,,,
74260,Apollo17,Soil,Unsieved,367.97,0.36797,96.69,,,,,,,,,,
74261,Apollo17,Soil,<1mm,111.99,0.11199,85.42,,,,,,,,,,
74262,Apollo17,Soil,1-2mm,5.67,0.00567,95.59,,,,,,,,,,
74263,Apollo17,Soil,2-4mm,4.76,0.00476,100,,,,,,,,,,
74264,Apollo17,Soil,4-10mm,7.99,0.00799,100,,,,,,,,,,
74265,Apollo17,Basalt,Unclassified,28.32,0.02832,100,,,,,,,,,,
74270,Apollo17,Soil,Unsieved,9.61,0.00961,47.14,,,,,,,,,,
74275,Apollo17,Basalt,Ilmenite,1493,1.493,85.99,,,,,,,,,,
74285,Apollo17,Basalt,Ilmenite,2.21,0.00221,70.93,,,,,,,,,,
74286,Apollo17,Basalt,Ilmenite,2.1,0.0021,56.18,,,,,,,,,,
74287,Apollo17,Basalt,Ilmenite,1.57,0.00157,58.16,,,,,,,,,,
75010,Apollo17,Soil,Unsieved,9.25,0.00925,87.68,,,,,,,,,,
75015,Apollo17,Basalt,Ilmenite,1006,1.006,59.88,,,,,,,,,,
75030,Apollo17,Soil,Unsieved,2.63,0.00263,90.87,,,,,,,,,,
75035,Apollo17,Basalt,Ilmenite,1235,1.235,90.29,,,,,,,,,,
75050,Apollo17,Soil,Unsieved,2.5,0.0025,0,,,,,,,,,,
75055,Apollo17,Basalt,Ilmenite,949.4,0.9494,91.14,,,,,,,,,,
75060,Apollo17,Soil,Unsieved,0.53,0.00053,75.9,,,,,,,,,,
75061,Apollo17,Soil,<1mm,157.9,0.1579,89.78,,,,,,,,,,
75062,Apollo17,Soil,1-2mm,8.52,0.00852,93.18,,,,,,,,,,
75063,Apollo17,Soil,2-4mm,6.28,0.00628,95.06,,,,,,,,,,
75064,Apollo17,Soil,4-10mm,11.63,0.01163,98.68,,,,,,,,,,
75065,Apollo17,Basalt,Ilmenite,1.26,0.00126,18.21,,,,,,,,,,
75066,Apollo17,Breccia,Regolith,0.98,0.00098,74.49,,,,,,,,,,
75070,Apollo17,Soil,Unsieved,7.26,0.00726,59.5,,,,,,,,,,
75075,Apollo17,Basalt,Ilmenite,1008,1.008,88.96,,,,,,,,,,
75080,Apollo17,Soil,Unsieved,524.2,0.5242,92.51,,,,,,,,,,
75081,Apollo17,Soil,<1mm,932.4,0.9324,74.59,,,,,,,,,,
75082,Apollo17,Soil,1-2mm,38.92,0.03892,88.08,,,,,,,,,,
75083,Apollo17,Soil,2-4mm,30.88,0.03088,81.8,,,,,,,,,,
75084,Apollo17,Soil,4-10mm,23.31,0.02331,96.68,,,,,,,,,,
75085,Apollo17,Basalt,Ilmenite,4.3,0.0043,91.67,,,,,,,,,,
75086,Apollo17,Basalt,Ilmenite,2.32,0.00232,62.29,,,,,,,,,,
75087,Apollo17,Basalt,Ilmenite,2.32,0.00232,60.53,,,,,,,,,,
75088,Apollo17,Basalt,Ilmenite,1.99,0.00199,88.96,,,,,,,,,,
75089,Apollo17,Basalt,Ilmenite,1.72,0.00172,84.98,,,,,,,,,,
75110,Apollo17,Soil,Unsieved,122.5,0.1225,98.47,,,,,,,,,,
75111,Apollo17,Soil,<1mm,235,0.235,97.23,,,,,,,,,,
75112,Apollo17,Soil,1-2mm,10.2,0.0102,97.55,,,,,,,,,,
75113,Apollo17,Soil,2-4mm,6.76,0.00676,100,,,,,,,,,,
75114,Apollo17,Soil,4-10mm,6.87,0.00687,98.4,,,,,,,,,,
75115,Apollo17,Basalt,Ilmenite,2.6,0.0026,90,,,,,,,,,,
75120,Apollo17,Soil,Unsieved,126.6,0.1266,96.84,,,,,,,,,,
75121,Apollo17,Soil,<1mm,240.3,0.2403,96.35,,,,,,,,,,
75122,Apollo17,Soil,1-2mm,5.21,0.00521,86.56,,,,,,,,,,
75123,Apollo17,Soil,2-4mm,2.15,0.00215,100,,,,,,,,,,
75124,Apollo17,Soil,4-10mm,0.96,0.00096,100,,,,,,,,,,
76001,Apollo17,Core,Unsieved,711.6,0.7116,76.86,,,,,,,,,,
76010,Apollo17,Soil,Unsieved,20.31,0.02031,0,,,,,,,,,,
76015,Apollo17,Breccia,ImpactMelt,2819,2.819,83,,,,,,,,,,
76030,Apollo17,Soil,Unsieved,16.06,0.01606,80.95,,,,,,,,,,
76031,Apollo17,Soil,<1mm,152.6,0.1526,99.6,,,,,,,,,,
76032,Apollo17,Soil,1-2mm,5.71,0.00571,100,,,,,,,,,,
76033,Apollo17,Soil,2-4mm,4.58,0.00458,100,,,,,,,,,,
76034,Apollo17,Soil,4-10mm,2.01,0.00201,77.61,,,,,,,,,,
76035,Apollo17,Breccia,ImpactMelt,376.2,0.3762,98.56,,,,,,,,,,
76036,Apollo17,Breccia,ImpactMelt,3.95,0.00395,100,,,,,,,,,,
76037,Apollo17,Basalt,Ilmenite,2.52,0.00252,88.29,,,,,,,,,,
76055,Apollo17,Breccia,ImpactMelt,6412,6.412,95.43,,,,,,,,,,
76120,Apollo17,Soil,Unsieved,107,0.107,99.63,,,,,,,,,,
76121,Apollo17,Soil,<1mm,188.1,0.1881,99.11,,,,,,,,,,
76122,Apollo17,Soil,1-2mm,4.72,0.00472,100,,,,,,,,,,
76123,Apollo17,Soil,2-4mm,2.49,0.00249,100,,,,,,,,,,
76124,Apollo17,Soil,4-10mm,1.61,0.00161,79.5,,,,,,,,,,
76130,Apollo17,Soil,Unsieved,19.57,0.01957,83.85,,,,,,,,,,
76131,Apollo17,Soil,<1mm,146.1,0.1461,98.9,,,,,,,,,,
76132,Apollo17,Soil,1-2mm,6.79,0.00679,100,,,,,,,,,,
76133,Apollo17,Soil,2-4mm,5.21,0.00521,100,,,,,,,,,,
76134,Apollo17,Soil,4-10mm,3.1,0.0031,93.42,,,,,,,,,,
76135,Apollo17,Breccia,ImpactMelt,133.5,0.1335,95.41,,,,,,,,,,
76136,Apollo17,Basalt,Ilmenite,86.6,0.0866,97.97,,,,,,,,,,
76137,Apollo17,Breccia,ImpactMelt,2.96,0.00296,88.13,,,,,,,,,,
76210,Apollo17,Soil,Unsieved,2.74,0.00274,34.67,,,,,,,,,,
76215,Apollo17,Breccia,ImpactMelt,643.9,0.6439,92.51,,,,,,,,,,
76220,Apollo17,Soil,Unsieved,196.7,0.1967,99.64,,,,,,,,,,
76221,Apollo17,Soil,<1mm,390.4,0.3904,99.53,,,,,,,,,,
76222,Apollo17,Soil,1-2mm,13.65,0.01365,98.16,,,,,,,,,,
76223,Apollo17,Soil,2-4mm,8.26,0.00826,100,,,,,,,,,,
76224,Apollo17,Soil,4-10mm,3.83,0.00383,74.13,,,,,,,,,,
76230,Apollo17,Soil,Unsieved,6.63,0.00663,70.98,,,,,,,,,,
76235,Apollo17,Crustal,Cataclasite,26.56,0.02656,60.36,,,,,,,,,,
76236,Apollo17,Breccia,ImpactMelt,19.18,0.01918,100,,,,,,,,,,
76237,Apollo17,Breccia,ImpactMelt,10.31,0.01031,99.28,,,,,,,,,,
76238,Apollo17,Breccia,ImpactMelt,8.21,0.00821,100,,,,,,,,,,
76239,Apollo17,Breccia,ImpactMelt,6.23,0.00623,100,,,,,,,,,,
76240,Apollo17,Soil,Unsieved,450.7,0.4507,97.63,,,,,,,,,,
76241,Apollo17,Soil,<1mm,21.14,0.02114,53.66,,,,,,,,,,
76242,Apollo17,Soil,1-2mm,1.2,0.0012,90.83,,,,,,,,,,
